Patient,Slice,Feature_494,Feature_435,Feature_305,Feature_74,Feature_213,Feature_398,Feature_39,Feature_472,Feature_355,Feature_249,Feature_319,Feature_308,Feature_176,Feature_493,Feature_32,Feature_474,Feature_137,Feature_29,Feature_117,Feature_452,Feature_349,wavelet-LH_firstorder_Uniformity,wavelet-LH_glcm_Correlation,wavelet-HL_gldm_DependenceVariance,wavelet-LH_gldm_DependenceVariance,original_shape2D_MinorAxisLength,original_firstorder_10Percentile
35.0,202.0,1174.005,607.2607,1047.9521,359.9136,1173.4957,1863.2755,241.90137,797.75507,66.294945,839.6315,301.05283,0.0,29.956787,413.62387,665.34735,376.98758,516.85223,0.0,344.06647,0.0,67.6483,0.1942940441482715,0.5484109493209325,3.284568929612661,2.821740941274469,21.40695336473909,32.0
35.0,205.0,1045.6998,1213.3246,1266.6495,586.6743,1346.7382,1990.5914,366.8253,835.3567,447.97064,975.02264,292.77386,22.483166,57.295876,427.70004,1127.8984,415.88785,719.6014,0.0,375.07748,0.0,143.34517,0.1435834146880583,0.454719346077263,2.703199543185544,1.9299305568347176,19.251145802228308,36.400000000000006
35.0,206.0,1089.9935,1400.4015,1184.851,422.05057,1058.6648,1985.9429,154.47478,934.63293,239.00734,789.019,284.91284,0.0,39.521168,458.91626,1139.0494,443.77872,863.86945,0.0,352.84912,33.92879,56.02515,0.1413769160925065,0.5023504874786835,2.5765101746514985,2.125015577987858,20.138015083637995,35.6
36.0,233.0,1610.9896,477.1544,2102.1387,895.7546,1214.345,2126.5117,948.8359,541.2632,0.0,486.16302,166.96275,0.0,417.99005,635.34216,0.0,258.41306,855.8985,3.2217505,265.34677,0.0,0.0,0.1232157869938378,0.4665476366727629,2.297188680814109,2.6669376668729963,20.684065050418152,58.8
36.0,231.0,1579.9325,481.3842,1997.7106,905.7214,1033.5907,2201.8506,1067.32,594.57043,0.0,542.1847,157.22937,0.0,276.5768,617.4561,0.0,200.33687,834.3614,0.0,336.51718,0.0,78.08375,0.1999874320545449,0.4465084411025963,4.303453043013794,4.077313811124727,21.154601816377788,47.0
36.0,230.0,1599.1097,471.6209,1870.0814,863.8666,933.10004,2043.5577,1066.7941,605.58325,0.0,592.3771,159.27573,0.0,146.53873,601.9572,0.0,237.70221,991.0866,0.0,371.54547,0.0,6.9363823,0.1659956499606645,0.4152182287795715,3.7006339950946368,3.4235272340228606,21.558532755672008,53.0
36.0,232.0,1577.3872,521.9232,2113.6292,981.38153,1293.0734,2175.6653,1047.2542,561.072,0.0,409.3256,154.28372,0.0,226.11993,645.46246,0.0,271.8574,782.633,51.239563,258.76605,0.0,0.0,0.1538811666258184,0.5101802573822604,3.5754700465669966,3.17737474178075,21.034951350700258,59.0
36.0,229.0,1554.5072,482.78323,1762.1848,781.30286,865.4223,1988.1241,1123.7987,646.5873,0.0,639.9074,164.88208,0.0,142.25858,610.6515,0.0,272.31787,1220.4819,55.03858,382.658,0.0,0.0,0.1301692828562634,0.4223342069640797,2.504598337950138,1.802720837180671,22.158643763630327,64.0
38.0,217.0,1776.1702,634.83374,1380.2836,2390.6917,532.7655,1988.3856,877.58923,560.0351,375.52573,455.4742,141.44139,135.18147,235.52896,632.34796,20.76107,128.60614,466.841,956.5126,9.048042,337.82938,0.0,0.3997441720834312,0.4703780534362209,4.203983606129428,3.579293601691597,27.06381704815285,22.0
38.0,221.0,1661.4524,415.04388,1837.5319,1308.8768,424.9827,2083.0889,1263.3424,370.88034,0.0,227.1177,121.37985,60.51316,539.6044,635.23096,38.618298,277.66916,330.64178,975.4078,0.0,0.0,5.7722106,0.3228616078809957,0.5076554320921605,3.707961533743313,3.764402178261125,26.64991615040206,29.200000000000003
38.0,220.0,1699.2108,401.9959,1826.8059,1544.4979,490.47015,2108.1375,742.12024,379.19217,91.343925,248.55934,118.77928,95.221405,330.20227,621.0994,31.52725,298.89987,478.8621,1092.5361,0.0,29.179083,156.14818,0.3088431724315231,0.5551739847132573,4.183301756562659,3.768232092058861,26.931353910789525,29.200000000000003
38.0,219.0,1682.829,434.23566,1523.3236,1706.5946,452.79553,2140.2786,763.18414,360.4942,119.264114,304.16293,111.9433,100.43693,226.00731,632.52216,30.677244,304.99976,412.90784,1013.1841,0.0,0.0,151.04477,0.3110374999999999,0.4953132249767744,3.9154,3.688975,26.731210499858125,28.0
38.0,218.0,1727.8329,581.75934,1413.0447,2101.9814,473.79745,2099.508,817.0807,477.8491,237.3814,367.0292,133.7256,132.70985,197.57626,639.8782,25.411982,276.5278,433.29385,1029.4456,0.0,173.60376,0.0,0.376414667270258,0.4704527136072768,3.881479176097782,3.4817507922136715,26.854600222084688,24.0
39.0,254.0,1916.9618,506.34018,1809.9694,1109.7499,1110.352,2057.5793,1655.605,639.0839,0.0,659.70386,597.3119,0.0,364.4041,626.1566,286.52176,270.03506,719.7338,353.68658,131.16656,174.75986,0.0,0.3366939718546524,0.4507080133740984,4.104127284183995,3.184625078764965,18.761320903979687,46.5
39.0,253.0,1827.1305,493.27496,1866.5973,1019.18164,820.1652,2173.269,1730.6259,647.6096,0.0,738.45447,599.92944,0.0,286.5526,631.99615,318.00726,290.21136,693.13513,239.57524,200.9002,284.15192,0.0,0.3240903738056793,0.3988822819134895,3.270793623814785,3.6465417814954657,21.32562746265561,46.0
39.0,252.0,1797.288,479.04578,1949.6963,1099.3745,848.6353,2363.1926,1666.9594,586.5015,0.0,715.6154,526.8612,0.0,406.46567,630.55255,231.4686,390.3252,599.9441,165.024,275.67105,316.7406,0.0,0.28289794921875,0.3965012874001832,4.023193359375,3.14544677734375,24.51052048376292,46.0
39.0,251.0,1511.077,442.29343,1891.8418,1474.3701,883.16815,2472.8848,1468.1675,743.4616,0.0,725.4831,303.01404,10.550454,566.44214,669.9124,169.78029,405.6824,554.8559,262.7916,383.03094,371.5618,38.82395,0.2669987433572045,0.4185584774804746,2.805674574936789,2.605217338642523,26.37154775309592,47.6
39.0,250.0,1549.0319,417.36218,1964.0452,2051.0305,687.501,2385.2979,1291.7195,649.60394,0.0,732.6153,230.88138,198.28305,696.4423,671.67584,167.25949,324.34564,664.47266,584.8426,464.83267,175.85938,11.634128,0.220672,0.3833790684206455,2.7776,2.907456,27.55942149648893,42.0
40.0,128.0,1338.5132,490.78452,1205.3024,2169.1753,1007.991,1525.196,389.951,800.99084,414.60254,460.67072,185.81248,63.475864,41.207325,548.99347,70.529434,757.3528,878.12585,635.27185,771.4728,145.2469,12.586923,0.1220999078987763,0.5867092804445884,2.423358624621727,2.1952545940967503,18.97789534862288,57.1
40.0,124.0,1681.1583,690.5977,1158.92,2325.955,1063.5259,1110.6952,539.69135,738.49286,403.3554,538.49207,130.5139,19.460672,32.223026,488.6327,70.44405,522.22015,818.9373,887.3197,536.40015,197.44455,21.21554,0.1218988581625944,0.5351622883651268,3.226770787210348,1.6387178145419905,20.825148128654508,55.2
40.0,125.0,1731.1537,631.41473,1119.9861,2365.5215,819.58344,1225.062,526.913,811.58936,448.89444,367.97958,132.03049,92.12511,31.257542,508.90247,70.62826,573.535,855.6092,848.24615,580.3361,199.19148,0.0,0.1212105066865576,0.5265315269728175,2.686504342266504,2.1832276626351965,20.02608535342644,54.6
40.0,126.0,1574.713,491.3854,1107.6545,2269.4963,788.1939,1364.4297,434.58112,880.40546,469.9041,331.5992,140.37607,108.60448,39.436066,517.83905,73.42892,677.56836,882.99896,774.6739,648.70953,141.81386,23.388346,0.1195682980194764,0.5607018406798443,2.136539355394574,2.25550680769536,19.70931239782185,55.6
40.0,127.0,1465.194,462.3805,1189.9996,2180.524,888.3361,1472.9088,404.9941,801.7846,392.36972,357.39035,139.59297,75.874825,33.04315,522.7219,67.82509,790.43146,814.2958,598.8586,724.5825,68.78511,0.0,0.1289888504421376,0.5563183808796484,1.7619718911529754,2.1434063821607072,19.3066627119007,59.5
41.0,304.0,1362.5867,278.51758,1898.5315,1184.1869,434.65204,1956.2404,654.9629,690.8077,0.0,192.36131,179.39804,648.5338,198.70087,624.3397,0.0,461.12964,305.39362,620.80176,61.87858,0.0,0.0,0.2060297520661157,0.4708725209040868,2.475715702479339,2.985044628099174,18.39674141207843,64.0
41.0,306.0,1736.114,249.15356,1802.9858,1433.6803,327.1983,2009.6056,763.53046,599.6592,0.0,162.09482,186.11401,565.9377,246.72868,636.8524,0.0,462.83508,369.61426,798.01526,164.14813,0.0,0.0,0.243718820861678,0.4237794469427431,3.408515998992189,3.531428571428572,18.78096644859352,48.8
41.0,305.0,1392.0913,262.57886,2009.7611,1202.1655,422.99643,2022.5387,668.2625,672.824,0.0,175.51132,189.39284,657.19934,229.49037,623.82544,0.0,486.7485,389.35583,674.67303,113.40453,0.0,0.0,0.2138025683756494,0.4435716003688279,3.035606530950125,3.1190406169329803,18.50967435661457,62.0
41.0,303.0,1337.0569,289.08392,1776.4198,1258.3828,431.13434,1865.4385,693.4948,702.69446,0.0,199.54274,179.99068,667.0768,251.5241,617.2963,0.0,494.57605,264.51212,668.3615,24.629772,0.0,0.0,0.1992190367140822,0.4717375175386266,2.1427166365731565,2.68278504425948,18.758693003486925,66.0
41.0,307.0,1528.0322,230.89125,1930.7687,1715.1179,390.9946,1958.5682,885.0718,562.7995,0.0,213.54517,192.63193,477.67435,276.82275,663.812,0.0,462.60306,417.9898,904.10156,233.35056,0.0,0.0,0.2446882484740786,0.4458699542347502,3.729406960188078,3.518106864162647,18.50397080491793,33.0
42.0,133.0,3.1208,264.62183,231.82262,625.02856,428.6548,1110.1061,767.07916,586.36127,532.7344,113.37559,48.42917,0.0,835.32916,324.1919,82.10865,364.18118,134.84229,325.5289,194.66545,320.9193,0.0,0.2799928800284799,0.5363065214296934,2.5082769668921325,3.288091847632609,18.223004098958288,55.0
42.0,134.0,23.755651,111.191055,281.52213,472.5711,280.64114,1118.7482,481.87564,625.9961,304.08704,152.23901,66.659355,14.658026,861.9295,357.2961,138.66917,421.38162,175.11382,305.35138,267.2842,223.3247,0.0,0.3126520894242048,0.5285889715564681,3.422068941370074,3.252078920186972,16.009552406012308,52.0
42.0,132.0,18.202066,39.894604,423.71692,655.10205,756.29456,1126.7491,1061.2476,555.9131,557.2276,126.0204,110.08022,0.0,634.3438,334.2403,67.53826,384.23828,175.10265,369.72638,118.56468,195.61298,0.0,0.2278013491651658,0.5518031498807188,2.699429199352889,2.7279997558072098,20.036548121543152,50.0
42.0,131.0,96.26759,145.39857,627.04266,354.23257,896.49945,1104.199,1116.2576,481.42847,585.554,152.62474,95.00056,0.0,400.68646,322.3477,38.27566,568.45746,71.25168,396.30023,145.01591,107.99852,0.0,0.2223595843496274,0.5468579116264127,3.576330649203114,2.457349059440676,20.59272543875253,51.2
42.0,130.0,140.96198,339.5461,688.2472,459.44516,852.2071,968.06757,1086.748,422.68408,355.65775,211.11748,108.687485,0.0,388.54388,288.0395,46.64454,585.05304,383.68988,464.06256,66.53365,72.85315,0.0,0.2531898076705935,0.4879120462574052,2.5784937332982043,2.2913169483232334,20.036003654676783,49.0
43.0,328.0,102.630554,0.0,1032.808,576.69836,487.2732,1002.56683,497.93576,441.3481,227.50525,41.63327,80.64966,0.0,200.741,137.39693,122.56699,531.42346,417.55557,430.81006,346.70538,0.0,0.0,0.3802448979591836,0.558886469475526,3.3334204081632657,2.306938775510204,21.10155342747285,61.400000000000006
43.0,329.0,53.699535,0.0,978.39636,563.7381,368.8766,1022.84186,387.11694,451.68488,237.62703,6.5594773,63.80049,0.0,270.8055,165.11832,104.30803,548.74506,414.31552,399.4211,375.18582,0.0,0.0,0.3724506554390994,0.5424498956388297,4.58592373615217,3.2289408462480216,20.27793860322452,58.2
43.0,326.0,103.35021,0.0,1024.5881,630.6693,723.37933,1061.6669,623.3182,475.5616,235.50412,63.207428,87.38055,53.099205,0.7414938,175.14073,152.43011,574.39246,373.69824,378.46466,394.42203,96.284546,0.0,0.3313494809688582,0.4877372556684624,2.799861591695502,2.28719723183391,22.17746059839275,61.8
43.0,322.0,4.6913943,0.0,1016.10205,372.90164,445.70535,794.8664,533.7179,427.0273,205.05789,29.43155,100.055244,65.752975,27.842625,48.682842,175.28441,579.8561,352.27344,325.47675,0.0,63.300278,0.0,0.3508637107821845,0.4354581203253187,3.58047378796485,3.037655785358682,23.743785555402543,64.4
43.0,330.0,53.836918,0.0,954.9276,534.5031,301.47464,998.0921,267.7371,440.42996,235.04906,9.148005,72.398026,0.0,357.35675,143.8063,102.058586,555.8578,412.5615,388.8193,326.32974,0.0,0.0,0.3634477720964207,0.4701538256057322,3.2986413440467497,2.9380861943024104,18.8628056142477,62.8
44.0,186.0,1618.4348,536.1092,1551.9863,753.8023,1070.1381,1076.2992,571.271,705.1618,0.0,552.49426,188.74666,213.59969,5.480162,584.73706,76.08628,271.94373,24.207878,504.24307,170.261,291.85675,0.0,0.0912494325284046,0.6230838104656439,1.1690723316397285,1.7036336838701254,22.93801339284159,72.0
44.0,185.0,1616.5802,547.2659,1632.4047,809.6285,1018.84247,888.9553,559.2578,681.0517,0.0,579.6402,211.11707,176.54677,166.13307,553.7072,73.76542,202.02522,115.65208,692.1366,80.35876,396.7617,0.0,0.082731412031377,0.6165914897677115,1.8885547941131764,1.7525128699916073,23.493387177475903,65.0
44.0,183.0,1566.3489,588.295,2064.1816,1025.2886,1151.1653,659.17065,666.5736,514.5058,0.0,609.6658,220.01773,107.300644,155.04811,572.3663,103.63181,188.98808,295.56158,972.15967,127.74312,338.29517,68.2331,0.1028720083246618,0.6523296300317692,1.310551508844953,1.3596670135275757,22.556587268995926,57.900000000000006
44.0,187.0,1556.6034,518.2528,1762.5995,678.81464,1131.3177,1068.0718,644.7343,728.45386,0.0,505.97238,180.38618,229.80658,0.0,561.72687,66.18203,286.67563,132.48665,440.37286,221.07741,190.63263,0.0,0.0797375,0.6207108967756685,1.3041,1.3481,21.741793526148246,69.9
44.0,184.0,1558.4963,570.5395,1971.5189,903.2954,1068.2446,735.8029,555.697,590.867,0.0,561.46655,217.43639,107.82214,134.17184,565.7631,71.44802,178.0891,248.16823,794.90045,126.680084,379.46622,0.0,0.0886887522317,0.6242096778398338,1.1750525689347353,1.6141717913112477,23.444202369714816,60.0
46.0,202.0,1517.3652,440.44235,992.9817,2140.4126,513.78595,1321.0813,749.0611,487.9912,162.51903,572.7847,294.76053,350.18533,57.024754,503.30936,39.879955,558.46405,261.91443,951.15063,112.763214,768.673,80.31207,0.1517784613137887,0.5380079604556355,3.2358959848851327,2.5315760170133537,21.561787953211635,14.0
46.0,203.0,1542.9966,448.70547,988.9892,2121.2852,422.15714,1396.5542,786.225,513.72046,241.35812,495.7718,285.6043,278.98242,27.672768,503.99677,36.624146,554.86115,378.3329,998.9569,93.259445,775.65155,37.846252,0.2070572510581421,0.4915802207040775,3.4629895299621296,2.810603697928269,21.74218899429864,19.0
46.0,204.0,1499.182,444.39,995.3082,2176.4268,391.29617,1565.7578,703.2183,574.68445,385.19516,454.89767,263.75473,260.62134,74.61475,518.545,47.13753,484.83148,476.8502,956.47235,139.53513,820.5518,0.0,0.2454745982283533,0.4983823025753178,3.559434193480621,3.755925912958229,22.37205180575728,13.0
46.0,205.0,1412.0844,442.66638,1029.0789,2236.446,466.7316,1733.6547,727.7748,629.62006,358.8766,348.574,270.69543,198.1108,125.822136,531.59235,31.111328,410.75568,501.6788,981.15405,130.08412,769.5826,0.0,0.2265643355000391,0.4972666886281366,4.668198153514153,4.022554624481166,22.48883356702483,6.0
46.0,207.0,1306.8246,442.4989,1313.6675,2520.863,766.435,2006.353,835.6222,643.30396,212.50584,366.10995,263.3421,106.74355,313.6088,565.6832,34.123096,384.38123,337.07202,1084.5077,0.0,695.5855,0.0,0.224593963332702,0.499753934795033,4.945720495270044,3.849705561417273,21.942155457566077,4.0
47.0,194.0,1728.3398,439.7484,2139.784,593.24854,810.17474,1630.4122,1321.3219,633.97266,0.0,267.84827,218.38045,208.13272,667.0166,426.00455,122.833534,251.50227,386.43713,436.18973,485.7072,131.55934,78.31111,0.1854963839579224,0.4087135095211563,2.399579224194609,2.670506245890861,22.69448646603167,-0.1999999999999886
47.0,196.0,2013.4644,386.01883,2270.5632,498.09338,878.32025,1687.5219,1139.8301,583.6993,102.16537,270.6192,218.0648,104.560974,520.2076,404.7765,70.72901,243.12126,328.2564,376.35764,660.7381,187.5554,168.75795,0.2266075547866205,0.4349605346987862,3.224312764321415,2.508938869665513,21.024310600206945,-9.299999999999995
47.0,195.0,1871.7908,453.79456,2217.7424,465.557,834.26373,1581.0802,1278.2872,623.8839,27.14188,259.06506,197.83527,178.5436,632.1381,416.53513,78.312775,235.12001,405.95615,454.63748,495.06253,84.94066,74.71518,0.2122218409959808,0.4332783168080367,3.543280070581315,2.939319674541712,21.998885212475585,-6.699999999999996
47.0,192.0,1727.3505,648.7197,2050.5935,860.4408,749.06805,1548.0568,1005.57477,613.12213,21.26643,304.39417,221.46361,257.63242,543.496,503.46713,143.59187,306.30997,468.0133,426.12463,577.80994,76.47041,0.0,0.2303579254930606,0.3661848389505175,3.391555880204529,4.2698027757487225,23.804027340036477,7.699999999999996
47.0,193.0,1693.1348,479.35742,1942.1438,751.1989,786.45807,1617.0983,1163.8163,647.7558,16.132046,243.96124,218.93501,211.73495,637.7255,470.36203,148.48277,268.57266,418.78217,376.96207,517.4764,116.29119,15.057221,0.1959042600331313,0.3976886750263813,2.2655550177586594,3.29987933655557,23.24562473106656,7.200000000000003
48.0,201.0,1369.7285,364.2216,1043.4576,1073.2739,867.7536,1988.9363,665.09064,903.6416,327.28763,411.34378,288.7535,404.57928,881.00256,477.87704,343.03674,435.4024,470.98642,181.56529,680.7928,693.3489,18.476938,0.3090359168241965,0.4308596343347541,2.977240075614368,3.787221172022684,24.68618494459149,23.0
48.0,200.0,1308.5334,370.6668,1145.8906,1100.6156,881.2542,1849.2147,587.2596,969.32367,278.3141,393.82138,307.9198,341.7199,930.01306,495.34262,260.00946,386.20343,490.23587,176.90451,656.21155,583.2451,40.669327,0.2191250150651676,0.4011969738493336,2.3567776036913965,2.6327370396515213,24.610068840614225,22.0
48.0,198.0,1297.0017,279.61072,1457.0774,1233.62,1201.7717,1676.8591,767.25165,834.10657,72.73093,225.45181,324.90564,255.5948,796.10516,505.6686,312.90338,349.16266,428.10623,124.99318,585.33234,551.2831,0.0,0.3008599049297656,0.3696854940991148,3.182965692819883,3.890544606455518,24.356195750161945,25.0
48.0,197.0,1256.0312,338.37802,1264.704,1168.2511,1271.647,1567.9084,745.46625,843.3095,75.197426,266.80014,363.8646,274.51254,815.2288,523.1752,271.88684,341.95483,241.48967,0.0,503.14847,521.9641,0.0,0.2835428785888534,0.4004269793468417,2.8297158107629112,3.867517357853256,24.240896532199585,19.8
48.0,199.0,1330.8662,285.3565,1301.7413,1148.033,1086.012,1697.6091,734.4845,916.8291,143.34282,365.14294,312.9767,278.55096,856.5979,500.1406,277.57285,340.83517,507.55573,164.21794,606.2455,590.3721,0.0,0.2438144591779708,0.3506134472366674,2.2104692712831717,3.306203322664228,24.57869485648938,18.0
50.0,231.0,1917.7032,457.88535,2301.8254,2119.0037,994.73535,2659.9524,709.7465,819.7548,0.0,716.7689,254.78972,0.0,243.38731,505.04156,28.83931,193.21748,999.12787,270.34348,0.0,408.05316,364.0779,0.1485580632716049,0.4508776308012475,2.618007330246914,2.438609182098766,20.35675856525776,44.400000000000006
50.0,227.0,1882.7563,438.64212,2071.2324,1795.2582,690.6585,3069.1416,743.0878,1152.1514,0.0,580.9299,206.76012,0.0,320.9015,530.38165,0.0,246.93439,923.9708,216.37123,0.0,297.4075,71.00562,0.1689655641943873,0.4642108752923783,2.330142563418254,2.3983061232826346,20.59938593196157,44.0
50.0,228.0,1885.5791,335.2958,2216.5413,1862.1091,685.94867,3003.5225,693.52527,1057.4432,0.0,566.90436,198.73116,0.0,155.57045,538.8305,0.0,213.30885,1013.00464,169.81645,0.0,323.51306,93.60033,0.1409389454770605,0.4418613073990971,2.281610800179679,2.854593354295912,21.06421697188666,48.00000000000001
50.0,229.0,1863.2762,325.3569,2273.9944,1954.6929,714.284,2805.3564,651.90344,999.1468,0.0,547.8439,218.78008,0.0,219.29384,533.9282,0.0,184.67639,972.50635,185.94261,0.0,487.60803,100.373474,0.1289892984542212,0.4345540388224105,2.551296076099881,2.1845897740784777,20.78306726642037,47.900000000000006
50.0,230.0,1916.8566,400.17313,2390.1675,2026.625,807.94165,2701.052,777.765,880.97217,0.0,646.2188,233.95418,0.0,225.08682,523.20996,0.0,201.39851,979.2283,249.58682,0.0,429.9737,263.62247,0.1384789737654321,0.4477166587995073,2.444396219135802,1.900414737654321,20.603509583131057,48.0
52.0,151.0,1720.0413,248.29549,1560.9875,2608.6702,932.10205,2599.062,1068.7406,446.5438,340.55466,277.5255,303.4103,482.15128,1051.9894,605.28827,15.056301,352.82004,281.80917,1332.2556,871.22925,550.0968,0.0,0.2280235482395975,0.4624695637434693,4.596812604785855,3.671658283798201,27.48818141909372,47.0
52.0,148.0,2106.118,251.12108,1673.0713,2890.4888,691.73706,2355.082,1041.626,384.61194,252.50316,241.71906,271.162,752.9085,677.95703,580.0515,40.84878,266.88174,503.6093,1708.6476,526.9868,736.335,48.437492,0.2670424705017331,0.5324405490380315,4.57927768635552,4.894051328734988,27.27385421488341,45.5
52.0,147.0,2069.2268,254.2899,1501.0232,2753.3025,508.0872,2240.8167,681.73846,352.96793,285.08917,340.30026,260.17636,751.7842,459.35242,581.48535,50.91316,290.646,574.0009,1724.3279,489.07117,614.4472,90.27853,0.257692136333259,0.5463173176190342,4.503675651592782,4.692180886611718,27.15255080712852,50.0
52.0,146.0,1837.4348,237.03307,1347.6837,2587.1501,688.9211,2426.9702,432.67825,461.02905,308.9687,421.69855,242.92441,744.49506,225.3309,620.5128,43.18976,250.75206,604.5444,1678.9769,470.379,442.30847,209.44086,0.2404766370450212,0.5370843900550899,4.412472904860151,4.381176682866376,26.733616519225613,51.0
